🛑雨虹,#genre#
卓依婷爱情一阵风,http://vd3.bdstatic.com/mda-jf5fre7jvd0q3rfu/mda-jf5fre7jvd0q3rfu.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷捉泥鳅,http://vd3.bdstatic.com/mda-jf6k8v71hrs8s441/mda-jf6k8v71hrs8s441.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷鲁冰花,http://vd3.bdstatic.com/mda-jf8fbjprnf1fvpxm/mda-jf8fbjprnf1fvpxm.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷东南西北风,http://vd3.bdstatic.com/mda-jf9fszd51shymgp6/mda-jf9fszd51shymgp6.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷橄榄树,http://vd3.bdstatic.com/mda-jfagwdhxb30ymr13/mda-jfagwdhxb30ymr13.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷夜来香,http://vd3.bdstatic.com/mda-jfai9k0sxf0nisvq/mda-jfai9k0sxf0nisvq.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷流星雨,http://vd3.bdstatic.com/mda-jfap39wqmi2yisu6/mda-jfap39wqmi2yisu6.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷雨过天晴,http://vd3.bdstatic.com/mda-jfbggf264f55hv4m/mda-jfbggf264f55hv4m.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷采红菱,http://vd3.bdstatic.com/mda-jfdvpsg280t986rz/mda-jfdvpsg280t986rz.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷电话情思,http://vd3.bdstatic.com/mda-jfghscj8datutink/mda-jfghscj8datutink.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷旧情也绵绵,http://vd3.bdstatic.com/mda-jfje0s0z33b0c9vf/mda-jfje0s0z33b0c9vf.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷蜗牛与黄鹂鸟,http://vd3.bdstatic.com/mda-jfjnacpfn6r21dec/mda-jfjnacpfn6r21dec.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷心挂意无处用,http://vd3.bdstatic.com/mda-jfkgx7x5gki9xpgs/mda-jfkgx7x5gki9xpgs.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷无聊的爱情,http://vd3.bdstatic.com/mda-jfkhu7bksxcqjq2z/mda-jfkhu7bksxcqjq2z.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷莫辜负好时光,http://vd3.bdstatic.com/mda-jfkkh6m5u47trvqc/mda-jfkkh6m5u47trvqc.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷爱拼才会赢,http://vd3.bdstatic.com/mda-jfreugw1pcza8xr1/mda-jfreugw1pcza8xr1.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷美酒加咖啡,http://vd3.bdstatic.com/mda-jfrred8ck6pnh6bq/mda-jfrred8ck6pnh6bq.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷免失志,http://vd3.bdstatic.com/mda-jdngvdh4ru0irwma/mda-jdngvdh4ru0irwma.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷杜十娘,http://vd3.bdstatic.com/mda-jekst5s3c341xwyd/mda-jekst5s3c341xwyd.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷萍聚,http://vd3.bdstatic.com/mda-jenmbx88uk365k40/mda-jenmbx88uk365k40.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
刀郎演唱会整版,https://nhls.mcloud.139.com/hls/K4c7b14f531461c9b98546a650f1f85b7e/single/video/0/1080/index.m3u8?$1080P
刀郎演唱会整版,https://nhls.mcloud.139.com/hls/K4c7b14f531461c9b98546a650f1f85b7e/single/video/0/720/index.m3u8?$720P
刀郎演唱会整版,https://nhls.mcloud.139.com/hls/K4c7b14f531461c9b98546a650f1f85b7e/single/video/0/480/index.m3u8?$480P
刀郎演唱会整版,https://nhls.mcloud.139.com/hls/K4c7b14f531461c9b98546a650f1f85b7e/playlist.m3u8?ci=100yc24O141707120220605201208dqs?$1080p
九百九十九朵玫瑰,https://alimov2.a.kwimgs.com/upic/2022/07/07/05/BMjAyMjA3MDcwNTAyMTZfOTU2MzA3MDg4Xzc4NTI5ODg4MTk4XzJfMw==_b_B8860aa2ee584edec1f9aa40953314359.mp4?clientCacheKey=3xbrye78mbv2qe4_b.mp4&tt=b&di=24712094&bp=10000
誓言 - 求佛,http://mobi.kuwo.cn/tmevideo/tme9693997.mp4
伊宁-写给你的那封信,http://em.21dtv.com/songs/60147113.mkv
任盈盈-各奔东西,http://em.21dtv.com/songs/60147112.mkv
任然-画下年少然,http://em.21dtv.com/songs/60147111.mkv
任昌丁-你认识那个人吗,http://em.21dtv.com/songs/60147110.mkv
亲妞-非常主播,http://em.21dtv.com/songs/60147109.mkv
京城四姐-你走以后,http://em.21dtv.com/songs/60147108.mkv
亦勋+韦琪-闺蜜,http://em.21dtv.com/songs/60147107.mkv
亦勋+苏晴-另一个自己,http://em.21dtv.com/songs/60147106.mkv
亦勋-明明还爱你,http://em.21dtv.com/songs/60147105.mkv
亦勋-好喜欢你,http://em.21dtv.com/songs/60147104.mkv
亦勋-再见小时候,http://em.21dtv.com/songs/60147103.mkv
井建功+海佩-红地毯,http://em.21dtv.com/songs/60147102.mkv
于湉-因你而在,http://em.21dtv.com/songs/60147101.mkv
于湉-50米的蔚蓝,http://em.21dtv.com/songs/60147100.mkv
争锋四少-菠萝包,http://em.21dtv.com/songs/60147099.mkv
乐天-谎言,http://em.21dtv.com/songs/60147098.mkv
乐夏-好想你,http://em.21dtv.com/songs/60147097.mkv
不会游泳的鱼+蒋敦豪-你要的爱,http://em.21dtv.com/songs/60147096.mkv
三丫兄弟-人走茶不凉,http://em.21dtv.com/songs/60147095.mkv
万雨轩-心似孤鸿,http://em.21dtv.com/songs/60147094.mkv
万芳-你还在我歌里,http://em.21dtv.com/songs/60147093.mkv
七仙姐-十二生肖,http://em.21dtv.com/songs/60147092.mkv
丁靖懿-玛尼情歌,http://em.21dtv.com/songs/60147091.mkv
丁晓君-天下乡亲,http://em.21dtv.com/songs/60147090.mkv
丁可-THE PERFECT DAY,http://em.21dtv.com/songs/60147089.mkv
丁丁-请叫我小仙女,http://em.21dtv.com/songs/60147088.mkv
一绫+邱贤桂-有妳陪伴,http://em.21dtv.com/songs/60147087.mkv
一绫+邱贤桂-幸福旅途,http://em.21dtv.com/songs/60147086.mkv
一绫+杰克-甜蜜天地,http://em.21dtv.com/songs/60147085.mkv
一绫+张岳鹏-我欲跟你行,http://em.21dtv.com/songs/60147084.mkv
一绫-爱万万年,http://em.21dtv.com/songs/60147083.mkv
一绫-思念黑咖啡,http://em.21dtv.com/songs/60147082.mkv
一绫-快乐自己找,http://em.21dtv.com/songs/60147081.mkv
一绫-幸福满满,http://em.21dtv.com/songs/60147080.mkv
一绫-咖啡情,http://em.21dtv.com/songs/60147079.mkv
一绫-千金,http://em.21dtv.com/songs/60147078.mkv
一叶兰舟-落寞的雨,http://em.21dtv.com/songs/60147077.mkv
霍尊-茉莉花,http://em.21dtv.com/songs/60147957.mkv
霍尊+王奕程-茉莉花,http://em.21dtv.com/songs/60147956.mkv
陆树铭-生死百年,http://em.21dtv.com/songs/60147955.mkv
赵鑫-你是我的爱,http://em.21dtv.com/songs/60147954.mkv
谢三宝-盼你等你爱着你,http://em.21dtv.com/songs/60147953.mkv
玺晨-错就错在太爱你,http://em.21dtv.com/songs/60147952.mkv
王宏伟-美丽的龙泉山,http://em.21dtv.com/songs/60147951.mkv
晨熙-雪花心语,http://em.21dtv.com/songs/60147950.mkv
叶洛洛-咖喱咖喱,http://em.21dtv.com/songs/60147949.mkv
冷漠-你真的很好,http://em.21dtv.com/songs/60147948.mkv
冰窟-爱过就好,http://em.21dtv.com/songs/60147947.mkv
何遇程-我的快乐就是的想你,http://em.21dtv.com/songs/60147946.mkv
顾凯-南无阿弥陀佛,http://em.21dtv.com/songs/60146946.mkv
顾凯-南无地藏菩萨,http://em.21dtv.com/songs/60146945.mkv
白玛多吉-梵音大悲咒,http://em.21dtv.com/songs/60146944.mkv
刘清沨-六字大明咒,http://em.21dtv.com/songs/60146943.mkv
玛希-草原迎宾歌,http://em.21dtv.com/songs/60146942.mkv
玛希-草原的故事,http://em.21dtv.com/songs/60146941.mkv
玛希-美丽醉人的科尔沁,http://em.21dtv.com/songs/60146940.mkv
玛希-泪痕,http://em.21dtv.com/songs/60146939.mkv
玛希-泡泡雨,http://em.21dtv.com/songs/60146938.mkv
玛希-查干湖,http://em.21dtv.com/songs/60146937.mkv
玛希-寻梦,http://em.21dtv.com/songs/60146936.mkv
玛希-前郭尔罗斯,http://em.21dtv.com/songs/60146935.mkv
阿涵-备爱,http://em.21dtv.com/songs/60146934.mkv
DJ-韩毒,http://em.21dtv.com/songs/60146933.mkv
黄沾-道,http://em.21dtv.com/songs/60146932.mkv
罗励林-游子梦,http://em.21dtv.com/songs/60146931.mkv
张碧晨-渡红尘,http://em.21dtv.com/songs/60146930.mkv
张师羽-听不完的情歌流不完的泪,http://em.21dtv.com/songs/60146929.mkv
党飞锋+王小娟-丢了我你会不会心痛,http://em.21dtv.com/songs/60146928.mkv
MATTEO-PANAMA,http://em.21dtv.com/songs/60146927.mkv
韩再芬-谁料皇榜中状元,http://em.21dtv.com/songs/60146926.mkv
闫学晶+董宝贵-茉莉花,http://em.21dtv.com/songs/60146925.mkv
闫学晶+董宝贵-绣花灯,http://em.21dtv.com/songs/60146924.mkv
闫学晶+董宝贵-看秧歌,http://em.21dtv.com/songs/60146923.mkv
闫学晶+董宝贵-江北送情郎,http://em.21dtv.com/songs/60146922.mkv
闫学晶+董宝贵-月牙五更,http://em.21dtv.com/songs/60146921.mkv
闫学晶+董宝贵-放风筝,http://em.21dtv.com/songs/60146920.mkv
闫学晶+董宝贵-打秋千,http://em.21dtv.com/songs/60146919.mkv
闫学晶+董宝贵-小看戏,http://em.21dtv.com/songs/60146918.mkv
闫学晶+董宝贵-小拜年,http://em.21dtv.com/songs/60146917.mkv
闫学晶+董宝贵-双回门,http://em.21dtv.com/songs/60146916.mkv
闫学晶+董宝贵-十对花,http://em.21dtv.com/songs/60146915.mkv
闫学晶-大将名五更,http://em.21dtv.com/songs/60146914.mkv
闫学晶-宁舍一顿饭不舍二人转,http://em.21dtv.com/songs/60146913.mkv
潘长江-二人转关东人,http://em.21dtv.com/songs/60146912.mkv
小沈阳+沈春阳-东北二人转转歌,http://em.21dtv.com/songs/60146911.mkv
丫蛋+汤潮-桃花朵朵开,http://em.21dtv.com/songs/60146910.mkv
龚玥-秋风凉想亲娘,http://em.21dtv.com/songs/60146909.mkv
龙梅子-逆风者,http://em.21dtv.com/songs/60146908.mkv
龙怀-AI尔思龙儿,http://em.21dtv.com/songs/60146907.mkv
齐旦布-梦见你的那一夜,http://em.21dtv.com/songs/60146906.mkv
齐旦布-梦想天堂,http://em.21dtv.com/songs/60146905.mkv
齐仔-做我女朋友,http://em.21dtv.com/songs/60146904.mkv
默言+紫依-爱就爱一辈子,http://em.21dtv.com/songs/60146903.mkv
黑羽-从此心里有个你,http://em.21dtv.com/songs/60146902.mkv
黄纪福-给你一个美好的明天,http://em.21dtv.com/songs/60146901.mkv
黄汐源-血色旅店,http://em.21dtv.com/songs/60146900.mkv
黄星瑞-有点灰,http://em.21dtv.com/songs/60146899.mkv
黄旭+艾福杰尼-TOGETHER WE PLAY,http://em.21dtv.com/songs/60146898.mkv
黄慈轩+电流妹-小公举,http://em.21dtv.com/songs/60146897.mkv
黄慈轩-没有你的梦,http://em.21dtv.com/songs/60146896.mkv
黄志权-要冲开一切,http://em.21dtv.com/songs/60146894.mkv
黄志权-自由,http://em.21dtv.com/songs/60146893.mkv
黄志权-天空,http://em.21dtv.com/songs/60146892.mkv
黄少谷-忘了哭,http://em.21dtv.com/songs/60146891.mkv
黄小举-我无所谓两败俱伤,http://em.21dtv.com/songs/60146890.mkv
黄娟-来生你在我还来,http://em.21dtv.com/songs/60146889.mkv
黄妍-音乐大童,http://em.21dtv.com/songs/60146888.mkv
鹿晗-心率,http://em.21dtv.com/songs/60146887.mkv
鸣儿-我不是那种随便的人,http://em.21dtv.com/songs/60146886.mkv
鲍勃-油城大庆等你来,http://em.21dtv.com/songs/60146885.mkv
鲁朝阳-中国梦我的梦,http://em.21dtv.com/songs/60146884.mkv
魏晨-星辰大海是你,http://em.21dtv.com/songs/60146883.mkv
魏新雨-再别康桥,http://em.21dtv.com/songs/60146882.mkv
魏哲鸣+常子-喜欢你的喜欢,http://em.21dtv.com/songs/60146881.mkv
高贵强+甜妹紫烟-爱就爱一辈子,http://em.21dtv.com/songs/60146880.mkv
高安-为你所困,http://em.21dtv.com/songs/60146879.mkv
高天-不醉不回家,http://em.21dtv.com/songs/60146878.mkv
高启翔-雨天,http://em.21dtv.com/songs/60146877.mkv
高启翔-你的猫还趴在我的阳台,http://em.21dtv.com/songs/60146876.mkv
高启翔-不等你,http://em.21dtv.com/songs/60146875.mkv
马雨阳-摩托车带我出京,http://em.21dtv.com/songs/60146873.mkv
马郁-如今你在谁的身边,http://em.21dtv.com/songs/60146872.mkv
马潇潇-陪陪老妈妈,http://em.21dtv.com/songs/60146871.mkv
马智宇-天下父母的爱是最伟大,http://em.21dtv.com/songs/60146870.mkv
马旋-下辈子还等你,http://em.21dtv.com/songs/60146869.mkv
马常宝-人生如此蹉跎,http://em.21dtv.com/songs/60146868.mkv
马常宝-一条路,http://em.21dtv.com/songs/60146867.mkv
马关辉-这个地方,http://em.21dtv.com/songs/60146866.mkv
马关辉-西江姑娘,http://em.21dtv.com/songs/60146865.mkv
马伯骞+吕泽洲+周震南-齐天大圣,http://em.21dtv.com/songs/60146864.mkv
马伯骞-净说大实话,http://em.21dtv.com/songs/60146863.mkv
马伯骞-SOMETHING JUST LIKE THIS,http://em.21dtv.com/songs/60146862.mkv
马丽-飘洋过海来看你,http://em.21dtv.com/songs/60146861.mkv
馨天优组合-黄河源头,http://em.21dtv.com/songs/60146860.mkv
风雨-为你心碎为你沉醉,http://em.21dtv.com/songs/60146859.mkv
风语-花落雨季,http://em.21dtv.com/songs/60146858.mkv
风语-再唱梅殇吟,http://em.21dtv.com/songs/60146857.mkv
额尔古纳乐队-你的歌声风中飞来,http://em.21dtv.com/songs/60146856.mkv
颜振豪+麒麟BABY-不要走留下来,http://em.21dtv.com/songs/60146855.mkv
颜卓灵-BABY STOP,http://em.21dtv.com/songs/60146854.mkv
顾峰-醉十年,http://em.21dtv.com/songs/60146853.mkv
顽童MJ116-干大事,http://em.21dtv.com/songs/60146852.mkv
顽童MJ116-SOUTH SIDE,http://em.21dtv.com/songs/60146851.mkv
顽皮绅士长不大+苏慧伦-原点,http://em.21dtv.com/songs/60146850.mkv
顽皮绅士长不大-讨厌,http://em.21dtv.com/songs/60146849.mkv
音乐走廊+歌一生-心儿跟着你飞啦,http://em.21dtv.com/songs/60146848.mkv
音乐走廊+歌一生-为何伤透我的心,http://em.21dtv.com/songs/60146847.mkv
韩旭-女人心别猜,http://em.21dtv.com/songs/60146846.mkv
韩安旭-最痛的告白,http://em.21dtv.com/songs/60146845.mkv
韩勇+傅又宣-BETTER THIS WAY,http://em.21dtv.com/songs/60146844.mkv
韩健-信仰的图腾,http://em.21dtv.com/songs/60146843.mkv
韦琪-单恋关系,http://em.21dtv.com/songs/60146842.mkv
韦明华+阿妮桑-定格幸福,http://em.21dtv.com/songs/60146841.mkv
鞠红川+唐伯虎-当你老了,http://em.21dtv.com/songs/60146840.mkv
鞠红川+唐伯虎-只要有你我,http://em.21dtv.com/songs/60146839.mkv
非凡STAR-七彩童年梦,http://em.21dtv.com/songs/60146838.mkv
靖哥哥-为你心碎为你沉醉,http://em.21dtv.com/songs/60146837.mkv
雷琛瑜-无神论,http://em.21dtv.com/songs/60146836.mkv
雪十郎-我的好老婆,http://em.21dtv.com/songs/60146835.mkv
雪十郎-伤过的心,http://em.21dtv.com/songs/60146834.mkv
雨露-天长地久只是传说,http://em.21dtv.com/songs/60146833.mkv
雨禾-红尘情花开,http://em.21dtv.com/songs/60146832.mkv
雨歌-情深缘浅,http://em.21dtv.com/songs/60146831.mkv
♥♥♥♥
❼经典MV💞,#genre#
陈黎明-看到他时听到他时是否会想起我,http://em.21dtv.com/songs/60146830.mkv
陈黎明-日思夜想,http://em.21dtv.com/songs/60146829.mkv
陈黎明-我愿意替你老,http://em.21dtv.com/songs/60146828.mkv
陈黎明-因为不守承诺的是我,http://em.21dtv.com/songs/60146827.mkv
陈零九-最后一首情歌,http://em.21dtv.com/songs/60146826.mkv
陈零九-心动店员,http://em.21dtv.com/songs/60146825.mkv
陈雅森-陌生人,http://em.21dtv.com/songs/60146824.mkv
陈雅森-那个年轻人,http://em.21dtv.com/songs/60146823.mkv
陈雅森-我有故事你有酒吗,http://em.21dtv.com/songs/60146822.mkv
陈长城-多想再把你拥抱,http://em.21dtv.com/songs/60146821.mkv
陈西洋-一步一步,http://em.21dtv.com/songs/60146820.mkv
陈英锐-拼三年,http://em.21dtv.com/songs/60146819.mkv
陈艺搏-NEVER LOVE,http://em.21dtv.com/songs/60146818.mkv
陈粒-桥豆麻袋,http://em.21dtv.com/songs/60146817.mkv
陈粒-亲爱的你,http://em.21dtv.com/songs/60146816.mkv
陈瑞-隐居,http://em.21dtv.com/songs/60146815.mkv
陈瑞-有多少爱可以辜负,http://em.21dtv.com/songs/60146814.mkv
陈珊妮+魏如萱-不要不要,http://em.21dtv.com/songs/60146813.mkv
陈珊妮-战神卡尔迪亚,http://em.21dtv.com/songs/60146812.mkv
陈玉建-赌注,http://em.21dtv.com/songs/60146811.mkv
陈炜-家,http://em.21dtv.com/songs/60146810.mkv
陈洁仪-心动,http://em.21dtv.com/songs/60146809.mkv
陈洁仪-今生今世,http://em.21dtv.com/songs/60146808.mkv
陈楚生-简单而炽热的难忘,http://em.21dtv.com/songs/60146807.mkv
陈晓东-辛苦了,http://em.21dtv.com/songs/60146806.mkv
陈思思-美好新时代,http://em.21dtv.com/songs/60146805.mkv
陈志朋-千面,http://em.21dtv.com/songs/60146804.mkv
陈康腾-当兵的兄弟,http://em.21dtv.com/songs/60146803.mkv
陈宏庆-永城我爱你,http://em.21dtv.com/songs/60146802.mkv
陈娇-不再为你流泪,http://em.21dtv.com/songs/60146801.mkv
陈奕迅-谁来剪月光,http://em.21dtv.com/songs/60146800.mkv
陈奕迅-披风,http://em.21dtv.com/songs/60146799.mkv
陈奕迅-床头灯,http://em.21dtv.com/songs/60146798.mkv
陈兆飞-曾经爱过的人,http://em.21dtv.com/songs/60146796.mkv
陈佳-恨绵绵,http://em.21dtv.com/songs/60146795.mkv
陈以桐+许佳麟+胖胖胖-追光者,http://em.21dtv.com/songs/60146794.mkv
陈予新-无痛分手,http://em.21dtv.com/songs/60146793.mkv
陈一发儿-剑与家园,http://em.21dtv.com/songs/60146792.mkv
阿雅-壁花女士,http://em.21dtv.com/songs/60146791.mkv
阿美+壹哥-美美的情歌美美的你,http://em.21dtv.com/songs/60146790.mkv
阿涵-过客,http://em.21dtv.com/songs/60146789.mkv
阿斯根-神秘的布达拉,http://em.21dtv.com/songs/60146788.mkv
阿斯根-幽兰情,http://em.21dtv.com/songs/60146787.mkv
阿悄-疯狂地想你,http://em.21dtv.com/songs/60146786.mkv
阿悄-特别特别的特别,http://em.21dtv.com/songs/60146785.mkv
阿悄-此物最相思,http://em.21dtv.com/songs/60146784.mkv
阿悄-我们孤单地倔强,http://em.21dtv.com/songs/60146783.mkv
阿悄-如果,http://em.21dtv.com/songs/60146782.mkv
阿悄-城市画家,http://em.21dtv.com/songs/60146781.mkv
阿悄-三人戏,http://em.21dtv.com/songs/60146780.mkv
阿影-远山月,http://em.21dtv.com/songs/60146779.mkv
阿影-思念是你的颜色,http://em.21dtv.com/songs/60146778.mkv
阿影-写一首秋词温暖时光,http://em.21dtv.com/songs/60146777.mkv
阿影-不是我想要的选择,http://em.21dtv.com/songs/60146776.mkv
阿云嘎-额尔古纳河,http://em.21dtv.com/songs/60146775.mkv
阿东木-美丽新疆大花园,http://em.21dtv.com/songs/60146774.mkv
阔少帅-万国红旗飘扬,http://em.21dtv.com/songs/60146773.mkv
阎奕格-今夜三更,http://em.21dtv.com/songs/60146772.mkv
镐天-这一碗酒,http://em.21dtv.com/songs/60146771.mkv
错觉-心在想你眼在流泪,http://em.21dtv.com/songs/60146770.mkv
铁齿铜牙纪先生-勇敢一点,http://em.21dtv.com/songs/60146769.mkv
钟语珊+江婧涵-从林东启航,http://em.21dtv.com/songs/60146768.mkv
钟洁+蓝褶-最终没说清,http://em.21dtv.com/songs/60146767.mkv
钟子炫-幸福记忆,http://em.21dtv.com/songs/60146766.mkv
钟子炫-分手也是种解脱,http://em.21dtv.com/songs/60146765.mkv
钟亚华-濠江颂,http://em.21dtv.com/songs/60146764.mkv
金玟岐-偶像,http://em.21dtv.com/songs/60146763.mkv
金玄雨-我就是我,http://em.21dtv.com/songs/60146762.mkv
金润吉+庄心妍-一人一城,http://em.21dtv.com/songs/60146761.mkv
金志文-虽然前途未卜我愿陪你吃土,http://em.21dtv.com/songs/60146760.mkv
金志文-给我一点寂寞的时间,http://em.21dtv.com/songs/60146758.mkv
金志文-永不消逝,http://em.21dtv.com/songs/60146757.mkv
金志文-哭给你听,http://em.21dtv.com/songs/60146756.mkv
金少祥-不要找借口说分手,http://em.21dtv.com/songs/60146755.mkv
金久哲-男人要有男人样,http://em.21dtv.com/songs/60146754.mkv
郭纯+林千鹿-直男癌修炼手册,http://em.21dtv.com/songs/60146753.mkv
郭旭-行者,http://em.21dtv.com/songs/60146752.mkv
郭峰-中国,http://em.21dtv.com/songs/60146751.mkv
郝月华-哭泣的依美人,http://em.21dtv.com/songs/60146750.mkv
郑颖杰-阑珊,http://em.21dtv.com/songs/60146749.mkv
郑颖杰-狠好,http://em.21dtv.com/songs/60146748.mkv
郑颖杰-泪恋,http://em.21dtv.com/songs/60146747.mkv
郑融-心头大石,http://em.21dtv.com/songs/60146746.mkv
郑源-为爱守护,http://em.21dtv.com/songs/60146745.mkv
郑晓填-我的木吉他,http://em.21dtv.com/songs/60146744.mkv
郑开来-再，一起,http://em.21dtv.com/songs/60146743.mkv
郑子威-同桌的你,http://em.21dtv.com/songs/60146742.mkv
邵洪-预约,http://em.21dtv.com/songs/60146741.mkv
邵建华+黄威-心中的雪莲,http://em.21dtv.com/songs/60146740.mkv
那英+达布希勒图-那又怎样,http://em.21dtv.com/songs/60146739.mkv
那英-有个爱你的人不容易,http://em.21dtv.com/songs/60146738.mkv
那英-你不是说,http://em.21dtv.com/songs/60146737.mkv
那英-三生三世十里桃花,http://em.21dtv.com/songs/60146736.mkv
邓鸿-每天每夜在想你,http://em.21dtv.com/songs/60146734.mkv
邓鸿-带上遗憾离开你,http://em.21dtv.com/songs/60146733.mkv
邓鸿-好痛,http://em.21dtv.com/songs/60146732.mkv
邓耀邦-留在漫天风雨里,http://em.21dtv.com/songs/60146731.mkv
邓童天-心海,http://em.21dtv.com/songs/60146730.mkv
邓海-故乡的阿香,http://em.21dtv.com/songs/60146729.mkv
邓文怡+邓力玮-凉凉,http://em.21dtv.com/songs/60146728.mkv
邓开来-与你相逢,http://em.21dtv.com/songs/60146727.mkv
邓小龙-南宁,http://em.21dtv.com/songs/60146726.mkv
邓小龙-南宁,http://em.21dtv.com/songs/60146725.mkv
邓咏家+陈明阳-钱哪遐歹赚,http://em.21dtv.com/songs/60146724.mkv
邓咏家+陈明阳-恋情恰恰,http://em.21dtv.com/songs/60146723.mkv
邓咏家-风吹雪,http://em.21dtv.com/songs/60146722.mkv
邓咏家-男人味,http://em.21dtv.com/songs/60146721.mkv
邓咏家-永远的伴,http://em.21dtv.com/songs/60146720.mkv
邓咏家-我醉了,http://em.21dtv.com/songs/60146719.mkv
邓咏家-伤脑筋,http://em.21dtv.com/songs/60146718.mkv
邓咏家-世间的女人,http://em.21dtv.com/songs/60146717.mkv
道一上师-道,http://em.21dtv.com/songs/60146716.mkv
