
// JSON 解析错误：JSON语法结构存在错误，无法解析，以下为您输出接口原文。
💥雨虹K歌💥,#genre#
今晚,http://em.21dtv.com/songs/60023896.mkv
揪心,http://em.21dtv.com/songs/60115706.mkv
就要你红,http://em.21dtv.com/songs/60131737.mkv
今夜你会不会来,http://em.21dtv.com/songs/60023985.mkv
今夜你会不会来(演唱会),http://em.21dtv.com/songs/60023983.mkv
今夜你会不会想起我,http://em.21dtv.com/songs/60167054.mkv
静夜思,http://em.21dtv.com/songs/60070827.mkv
今夜我又喝醉,http://em.21dtv.com/songs/60110864.mkv
就这样成为你的回忆,http://em.21dtv.com/songs/60087365.mkv
口不对心,http://em.21dtv.com/songs/60025514.mkv
可不可以离开我,http://em.21dtv.com/songs/60085326.mkv
空姐,http://em.21dtv.com/songs/60076274.mkv
叩叩,http://em.21dtv.com/songs/60080208.mkv
苦咖啡,http://em.21dtv.com/songs/60069545.mkv
快乐2000年,http://em.21dtv.com/songs/60089555.mkv
快乐摇摆,http://em.21dtv.com/songs/60089340.mkv
可能,http://em.21dtv.com/songs/60085327.mkv
哭泣的情人,http://em.21dtv.com/songs/60064439.mkv
坑人麻将,http://em.21dtv.com/songs/60090719.mkv
看上她,http://em.21dtv.com/songs/60025120.mkv
看透爱情看透你,http://em.21dtv.com/songs/60025127.mkv
靠在我的肩膀你却想着他,http://em.21dtv.com/songs/60067162.mkv
路,http://em.21dtv.com/songs/60027918.mkv
恋爱party,http://em.21dtv.com/songs/60026993.mkv
两败俱伤,http://em.21dtv.com/songs/60116570.mkv
老板难当,http://em.21dtv.com/songs/60061352.mkv
了断,http://em.21dtv.com/songs/60152453.mkv
老夫少妻,http://em.21dtv.com/songs/60067186.mkv
两个人的烟火,http://em.21dtv.com/songs/60148517.mkv
两个人的烟火(演唱会),http://em.21dtv.com/songs/60027255.mkv
裸婚,http://em.21dtv.com/songs/60067213.mkv
恋火(演唱会),http://em.21dtv.com/songs/60027088.mkv
离婚女人,http://em.21dtv.com/songs/60081055.mkv
芦花醉,http://em.21dtv.com/songs/60149750.mkv
老家,http://em.21dtv.com/songs/60076348.mkv
离开你不是因为我的冷漠,http://em.21dtv.com/songs/60062579.mkv
绿萝,http://em.21dtv.com/songs/60164890.mkv
亮亮的承诺,http://em.21dtv.com/songs/60027344.mkv
流流情,http://em.21dtv.com/songs/60093567.mkv
黎明冬天唱唱歌,http://em.21dtv.com/songs/60093571.mkv
连绵怀念,http://em.21dtv.com/songs/60092811.mkv
Lonely,http://em.21dtv.com/songs/60164886.mkv
love come so easy,http://em.21dtv.com/songs/60003513.mkv
泪洒爱情海(演唱会),http://em.21dtv.com/songs/60066110.mkv
临时工,http://em.21dtv.com/songs/60064482.mkv
蓝色街灯,http://em.21dtv.com/songs/60026097.mkv
来生缘,http://em.21dtv.com/songs/60025998.mkv
两位一体,http://em.21dtv.com/songs/60027306.mkv
两位一体(演唱会),http://em.21dtv.com/songs/60027305.mkv
两心知,http://em.21dtv.com/songs/60027311.mkv
驴友之歌,http://em.21dtv.com/songs/60080204.mkv
流转,http://em.21dtv.com/songs/60027752.mkv
梦(演唱会),http://em.21dtv.com/songs/60029462.mkv
magic words,http://em.21dtv.com/songs/60003701.mkv
making of,http://em.21dtv.com/songs/60003722.mkv
Match Made In Heaven,http://em.21dtv.com/songs/60080206.mkv
明白我的爱,http://em.21dtv.com/songs/60104883.mkv
牧场飘香,http://em.21dtv.com/songs/60064585.mkv
矛盾的心理,http://em.21dtv.com/songs/60028692.mkv
牡丹花儿美,http://em.21dtv.com/songs/60156105.mkv
Medley 喜气洋洋 宝贝对不起 Sha La La,http://em.21dtv.com/songs/60125709.mkv
玫瑰园,http://em.21dtv.com/songs/60028966.mkv
mi-ii(演唱会),http://em.21dtv.com/songs/60003819.mkv
魔镜,http://em.21dtv.com/songs/60030352.mkv
美丽笨女人,http://em.21dtv.com/songs/60029145.mkv
美丽的大雨,http://em.21dtv.com/songs/60029170.mkv
美丽的开始,http://em.21dtv.com/songs/60029200.mkv
美丽的女人最伤人,http://em.21dtv.com/songs/60070919.mkv
美丽的主题曲,http://em.21dtv.com/songs/60029249.mkv
美梦,http://em.21dtv.com/songs/60029312.mkv
慢慢爱,http://em.21dtv.com/songs/60115704.mkv
默默爱你,http://em.21dtv.com/songs/60030462.mkv
明明都是月亮的错,http://em.21dtv.com/songs/60030111.mkv
没名字的歌无名字的你(演唱会),http://em.21dtv.com/songs/60028725.mkv
冒牌情人,http://em.21dtv.com/songs/60076576.mkv
末日风景,http://em.21dtv.com/songs/60076739.mkv
蓦然回首,http://em.21dtv.com/songs/60147988.mkv
明日世界更漂亮,http://em.21dtv.com/songs/60030140.mkv
明日天涯(演唱会),http://em.21dtv.com/songs/60030142.mkv
梦无尽,http://em.21dtv.com/songs/60029656.mkv
母校,http://em.21dtv.com/songs/60068497.mkv
明星(演唱会),http://em.21dtv.com/songs/60030231.mkv
梦想成真(演唱会),http://em.21dtv.com/songs/60029669.mkv
墨写你的美,http://em.21dtv.com/songs/60114406.mkv
每一次想你,http://em.21dtv.com/songs/60029074.mkv
my dreams go on,http://em.21dtv.com/songs/60067949.mkv
没有你陪伴我真的好孤单,http://em.21dtv.com/songs/60125165.mkv
没有你陪伴真的好孤单,http://em.21dtv.com/songs/60109172.mkv
明月心公仆情,http://em.21dtv.com/songs/60133827.mkv
梦中情人,http://em.21dtv.com/songs/60107514.mkv
梦中相拥,http://em.21dtv.com/songs/60029828.mkv
毛主席语录,http://em.21dtv.com/songs/60028687.mkv
你,http://em.21dtv.com/songs/60125710.mkv
你把爱情给了谁,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1210771&response=res&format=mp4&type=convert_url
你不会孤单,http://em.21dtv.com/songs/60031474.mkv
能不能,http://em.21dtv.com/songs/60080620.mkv
你都不爱我,http://em.21dtv.com/songs/60031690.mkv
你懂得,http://em.21dtv.com/songs/60072233.mkv
你的寂寞不是我的错,http://em.21dtv.com/songs/60072229.mkv
你等我,http://em.21dtv.com/songs/60031683.mkv
你的一生我只借一程,http://em.21dtv.com/songs/60138471.mkv
你的影子,http://em.21dtv.com/songs/60031678.mkv
难分难离,http://em.21dtv.com/songs/60031215.mkv
你很爱我(演唱会),http://em.21dtv.com/songs/60031787.mkv
你会回来,http://em.21dtv.com/songs/60166640.mkv
你还会想我吗,http://em.21dtv.com/songs/60088110.mkv
女孩我爱,http://em.21dtv.com/songs/60069686.mkv
女孩我的心上人,http://em.21dtv.com/songs/60085554.mkv
内疚,http://em.21dtv.com/songs/60031313.mkv
你就是我最想要的人,http://em.21dtv.com/songs/60031838.mkv
你可曾听到心碎的声音,http://em.21dtv.com/songs/60089370.mkv
你快乐就好,http://em.21dtv.com/songs/60115017.mkv
你令爱了不起,http://em.21dtv.com/songs/60031897.mkv
Nobody,http://em.21dtv.com/songs/60118682.mkv
no doubt,http://em.21dtv.com/songs/60004108.mkv
你欺骗我并不喜欢我,http://em.21dtv.com/songs/60069663.mkv
钮榕,http://em.21dtv.com/songs/60087368.mkv
你若安好我不打扰,http://em.21dtv.com/songs/60138472.mkv
男人不能说不行,http://em.21dtv.com/songs/60066171.mkv
男人的一半是女人,http://em.21dtv.com/songs/60099105.mkv
男人鸟,http://em.21dtv.com/songs/60099106.mkv
你若无情休怪我无义,http://em.21dtv.com/songs/60031976.mkv
你让我忘,http://em.21dtv.com/songs/60031964.mkv
你让我有感觉,http://em.21dtv.com/songs/60031965.mkv
女人有毒,http://em.21dtv.com/songs/60072265.mkv
你是爱我的,http://em.21dtv.com/songs/60031993.mkv
你是我爱的唯一,http://em.21dtv.com/songs/60101972.mkv
你是我的妞,http://em.21dtv.com/songs/60103523.mkv
你是我的superman(演唱会),http://em.21dtv.com/songs/60032077.mkv
你是我最爱的女人,http://em.21dtv.com/songs/60085534.mkv
你问,http://em.21dtv.com/songs/60089962.mkv
难忘过去的爱,http://em.21dtv.com/songs/60093570.mkv
女娲花,http://em.21dtv.com/songs/60133814.mkv
你系我既,http://em.21dtv.com/songs/60032352.mkv
你系我慨(演唱会),http://em.21dtv.com/songs/60032353.mkv
你有本事,http://em.21dtv.com/songs/60032430.mkv
你要懂得欺骗自己,http://em.21dtv.com/songs/60032389.mkv
你应懂得我,http://em.21dtv.com/songs/60032420.mkv
你有多久没回家,http://em.21dtv.com/songs/60106949.mkv
你要的未来,http://em.21dtv.com/songs/60085541.mkv
你要放手也无所谓,http://em.21dtv.com/songs/60076974.mkv
你愿意嫁给我吗,http://em.21dtv.com/songs/60067290.mkv
那有一天不想你,http://em.21dtv.com/songs/60030845.mkv
哪有一天不想你(无原唱),http://em.21dtv.com/songs/60093560.mkv
那有一天不想你(演唱会),http://em.21dtv.com/songs/60030844.mkv
你真的很好,http://em.21dtv.com/songs/60147948.mkv
你在我心上,http://em.21dtv.com/songs/60032475.mkv
你在我心上(演唱会),http://em.21dtv.com/songs/60032475.mkv
oh!夜,http://em.21dtv.com/songs/60004241.mkv
Open+Your+Heart,http://em.21dtv.com/songs/60121457.mkv
飘,http://em.21dtv.com/songs/60117582.mkv
Party Queen,http://em.21dtv.com/songs/60080619.mkv
party time,http://em.21dtv.com/songs/60004430.mkv
陪伴,http://em.21dtv.com/songs/60137344.mkv
perfect in every way,http://em.21dtv.com/songs/60004450.mkv
平凡之路,http://em.21dtv.com/songs/60148416.mkv
漂流木,http://em.21dtv.com/songs/60101977.mkv
陪你散步,http://em.21dtv.com/songs/60099108.mkv
怕你伤心怕你哭,http://em.21dtv.com/songs/60109171.mkv
陪你一起看草原,http://em.21dtv.com/songs/60033246.mkv
陪你走一程,http://em.21dtv.com/songs/60033256.mkv
碰碰看爱情,http://em.21dtv.com/songs/60033379.mkv
Price Tag,http://em.21dtv.com/songs/60118683.mkv
prima donna,http://em.21dtv.com/songs/60004533.mkv
prima donna(演唱会),http://em.21dtv.com/songs/60004532.mkv
破碎的心,http://em.21dtv.com/songs/60062580.mkv
朋友好久不见,http://em.21dtv.com/songs/60033336.mkv
情,http://em.21dtv.com/songs/60064738.mkv
情场如战场,http://em.21dtv.com/songs/60068596.mkv
情动,http://em.21dtv.com/songs/60115019.mkv
期待的歌谣,http://em.21dtv.com/songs/60108198.mkv
全都是你,http://em.21dtv.com/songs/60091333.mkv
清风呀,http://em.21dtv.com/songs/60163691.mkv
千分之一的机会,http://em.21dtv.com/songs/60064706.mkv
情歌唱给情人听,http://em.21dtv.com/songs/60120345.mkv
情歌唱起来,http://em.21dtv.com/songs/60120346.mkv
情歌好听却难唱,http://em.21dtv.com/songs/60085612.mkv
情归落泊,http://em.21dtv.com/songs/60035020.mkv
情歌越唱越心酸,http://em.21dtv.com/songs/60150615.mkv
情归于尽,http://em.21dtv.com/songs/60035022.mkv
亲近你,http://em.21dtv.com/songs/60034568.mkv
情坎,http://em.21dtv.com/songs/60035052.mkv
情迷心窍,http://em.21dtv.com/songs/60111706.mkv
情奴,http://em.21dtv.com/songs/60066246.mkv
请你等等我,http://em.21dtv.com/songs/60035554.mkv
请你留在我身边,http://em.21dtv.com/songs/60035574.mkv
情难自控,http://em.21dtv.com/songs/60035140.mkv
全日爱,http://em.21dtv.com/songs/60035895.mkv
全日爱(演唱会),http://em.21dtv.com/songs/60035894.mkv
情人都是别人的好,http://em.21dtv.com/songs/60077248.mkv
穷人也是人,http://em.21dtv.com/songs/60066256.mkv
情人正传,http://em.21dtv.com/songs/60064749.mkv
情诗,http://em.21dtv.com/songs/60066250.mkv
牵手草原,http://em.21dtv.com/songs/60034233.mkv
全世界都知道我爱你,http://em.21dtv.com/songs/60132558.mkv
前世今生(演唱会),http://em.21dtv.com/songs/60034291.mkv
全世界最伤心的人,http://em.21dtv.com/songs/60035915.mkv
情深咖啡未曾饮,http://em.21dtv.com/songs/60123411.mkv
其实你不是我想要的温柔,http://em.21dtv.com/songs/60088111.mkv
情深说话未曾讲,http://em.21dtv.com/songs/60035309.mkv
情深说话未曾讲(演唱会),http://em.21dtv.com/songs/60035306.mkv
情是我所有(演唱会),http://em.21dtv.com/songs/60035340.mkv
情深无缘,http://em.21dtv.com/songs/60085621.mkv
却上心头,http://em.21dtv.com/songs/60106625.mkv
情像雨漂泊,http://em.21dtv.com/songs/60035397.mkv
情缘(演唱会),http://em.21dtv.com/songs/60035431.mkv
秋雨连绵的日子,http://em.21dtv.com/songs/60146027.mkv
让爱固定下来,http://em.21dtv.com/songs/60091342.mkv
如果爱情还记得,http://em.21dtv.com/songs/60069765.mkv
如果爱我成了你的负累,http://em.21dtv.com/songs/60036771.mkv
如果可以再见你,http://em.21dtv.com/songs/60036814.mkv
如果可以再见你(演唱会),http://em.21dtv.com/songs/60036813.mkv
如果离开我你才会幸福,http://em.21dtv.com/songs/60077408.mkv
如果你不爱我,http://em.21dtv.com/songs/60081923.mkv
如果你只是爱上我的冷漠,http://em.21dtv.com/songs/60036896.mkv
日光苏醒时(演唱会),http://em.21dtv.com/songs/60036629.mkv
如果我们不再相爱,http://em.21dtv.com/songs/60036927.mkv
如果我们不再相爱(演唱会),http://em.21dtv.com/songs/60036926.mkv
如果有那么一天,http://em.21dtv.com/songs/60099784.mkv
如果这是情,http://em.21dtv.com/songs/60036986.mkv
如果这是情(演唱会),http://em.21dtv.com/songs/60036985.mkv
阮郎归,http://em.21dtv.com/songs/60156412.mkv
让世界更美丽,http://em.21dtv.com/songs/60036104.mkv
饶舌者,http://em.21dtv.com/songs/60108585.mkv
让我爱吧,http://em.21dtv.com/songs/60036114.mkv
任贤齐,http://em.21dtv.com/songs/60089069.mkv
人在边缘,http://em.21dtv.com/songs/60036478.mkv
人在黎明,http://em.21dtv.com/songs/60036487.mkv
人在黎明(演唱会),http://em.21dtv.com/songs/60036486.mkv
酸,http://em.21dtv.com/songs/60040867.mkv
酸(演唱会),http://em.21dtv.com/songs/60040866.mkv
safe in the arms of love,http://em.21dtv.com/songs/60004786.mkv
是爱是缘,http://em.21dtv.com/songs/60039384.mkv
伤不起2017,http://em.21dtv.com/songs/60145494.mkv
伤不起的爱情,http://em.21dtv.com/songs/60085682.mkv
傻痴痴,http://em.21dtv.com/songs/60037500.mkv
谁都不要说分手,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_12975393&response=res&format=mp4&type=convert_url
谁的香水味,http://em.21dtv.com/songs/60039958.mkv
三二场演唱会,http://em.21dtv.com/songs/60072356.mkv
see you later,http://em.21dtv.com/songs/60062582.mkv
时光海湾,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_9867444&response=res&format=mp4&type=convert_url
事过境迁,http://em.21dtv.com/songs/60039360.mkv
守候的痛楚,http://em.21dtv.com/songs/60039671.mkv
撒哈拉冰室(演唱会),http://em.21dtv.com/songs/60037140.mkv
四海一家,http://em.21dtv.com/songs/60093995.mkv
生活之歌,http://em.21dtv.com/songs/60115707.mkv
神经质女主角(演唱会),http://em.21dtv.com/songs/60038458.mkv
世界之最,http://em.21dtv.com/songs/60039307.mkv
盛開,http://em.21dtv.com/songs/60037800.mkv
盛开的寂寞,http://em.21dtv.com/songs/60122510.mkv
谁可改变(演唱会),http://em.21dtv.com/songs/60040003.mkv
睡莲,http://em.21dtv.com/songs/60100154.mkv
上了几千回,http://em.21dtv.com/songs/60037806.mkv
思恋你(无原唱),http://em.21dtv.com/songs/60040480.mkv
什么,http://em.21dtv.com/songs/60038387.mkv
少女的心,http://em.21dtv.com/songs/60071105.mkv
是你是我的自由,http://em.21dtv.com/songs/60039473.mkv
熟女无敌,http://em.21dtv.com/songs/60125207.mkv
送你一瓣的雪花(演唱会),http://em.21dtv.com/songs/60040778.mkv
so crazy,http://em.21dtv.com/songs/60005097.mkv
深秋的黎明,http://em.21dtv.com/songs/60038341.mkv
深秋的黎明(演唱会),http://em.21dtv.com/songs/60038340.mkv
十七年蝉,http://em.21dtv.com/songs/60131390.mkv
双人舞,http://em.21dtv.com/songs/60080621.mkv
水手,http://em.21dtv.com/songs/60147666.mkv
十叁不亲,http://em.21dtv.com/songs/60039010.mkv
世上没有后悔药,http://em.21dtv.com/songs/60071126.mkv
谁是你这辈子最爱的女人,http://em.21dtv.com/songs/60040096.mkv
酥手愿,http://em.21dtv.com/songs/60110033.mkv
stand by me,http://em.21dtv.com/songs/60005230.mkv
stand by me(演唱会),http://em.21dtv.com/songs/60005228.mkv
Stay With Me,http://em.21dtv.com/songs/60119664.mkv
Stuck On U 偷心贼,http://em.21dtv.com/songs/60080207.mkv
sugar in the marmalade,http://em.21dtv.com/songs/60005316.mkv
sunny day,http://em.21dtv.com/songs/60005352.mkv
奢望,http://em.21dtv.com/songs/60039502.mkv
是我(演唱会),http://em.21dtv.com/songs/60039500.mkv
伤我的人是我爱的人,http://em.21dtv.com/songs/60037835.mkv
三碗面,http://em.21dtv.com/songs/60067390.mkv
伤心城市,http://em.21dtv.com/songs/60153718.mkv
伤心城市(DJ版),http://em.21dtv.com/songs/50000203.mkv
伤心的背后,http://em.21dtv.com/songs/60170001.mkv
伤心的城市,http://em.21dtv.com/songs/60101269.mkv
伤心分我一半,http://em.21dtv.com/songs/60037903.mkv
十元人民币,http://em.21dtv.com/songs/60105162.mkv
深圳到北京的爱情,http://em.21dtv.com/songs/60061573.mkv
说再见以前(无原唱),http://em.21dtv.com/songs/60040437.mkv
山楂树之恋,http://em.21dtv.com/songs/60083750.mkv
十字天使(演唱会),http://em.21dtv.com/songs/60039062.mkv
痛,http://em.21dtv.com/songs/60133816.mkv
他的玫瑰,http://em.21dtv.com/songs/60041071.mkv
她的眼泪,http://em.21dtv.com/songs/60119278.mkv
听歌的人,http://em.21dtv.com/songs/60115702.mkv
听歌的人不许掉眼泪,http://em.21dtv.com/songs/60119277.mkv
听歌的人不许流眼泪,http://em.21dtv.com/songs/60122507.mkv
thats life,http://em.21dtv.com/songs/60005526.mkv
thats life(演唱会),http://em.21dtv.com/songs/60005525.mkv
叹红颜,http://em.21dtv.com/songs/60115018.mkv
贪就一个字,http://em.21dtv.com/songs/60087367.mkv
天亮以后说分手,http://em.21dtv.com/songs/60041921.mkv
透明,http://em.21dtv.com/songs/60042908.mkv
替你伤心,http://em.21dtv.com/songs/60041713.mkv
坦然面对,http://em.21dtv.com/songs/60041466.mkv
突然念旧,http://em.21dtv.com/songs/60089071.mkv
突然念旧(演唱会),http://em.21dtv.com/songs/60042932.mkv
try to remember,http://em.21dtv.com/songs/60005950.mkv
她是你的爱,http://em.21dtv.com/songs/60041161.mkv
天山神路,http://em.21dtv.com/songs/60149171.mkv
听身体唱歌,http://em.21dtv.com/songs/60042565.mkv
听身体唱歌(演唱会),http://em.21dtv.com/songs/60042564.mkv
逃脱(演唱会),http://em.21dtv.com/songs/60041554.mkv
天堂的爱情,http://em.21dtv.com/songs/60101931.mkv
提提我的错,http://em.21dtv.com/songs/60093565.mkv
疼我的娘,http://em.21dtv.com/songs/60106950.mkv
天涯海角的爱情,http://em.21dtv.com/songs/60042256.mkv
天涯有歌,http://em.21dtv.com/songs/60126625.mkv
她在睡觉前哭泣,http://em.21dtv.com/songs/60091334.mkv
我,http://em.21dtv.com/songs/60163690.mkv
我爱的你在做什么,http://em.21dtv.com/songs/60044551.mkv
我爱的是你,http://em.21dtv.com/songs/60044567.mkv
我爱花香不爱花,http://em.21dtv.com/songs/60044579.mkv
